Time,T1.T,T3.T,T5.T
769080,281.257,288.262,293.305
769100,281.247,288.261,293.304
769100,281.247,288.261,293.304
769200,281.192,288.259,293.302
769200,281.192,288.259,293.302
769200,281.192,288.259,293.302
769300,281.137,288.256,293.3
769300,281.137,288.256,293.3
769320,281.126,288.256,293.3
769400,281.083,288.254,293.298
769400,281.083,288.254,293.298
769440,281.061,288.253,293.297
769500,281.028,288.252,293.296
769500,281.028,288.252,293.296
769560,280.995,288.25,293.295
769600,280.973,288.249,293.294
769600,280.973,288.249,293.294
769680,280.93,288.247,293.292
769700,280.919,288.247,293.292
769700,280.919,288.247,293.292
769800,280.864,288.244,293.29
769800,280.864,288.244,293.29
769800,280.864,288.244,293.29
769900,280.81,288.242,293.288
769900,280.81,288.242,293.288
769920,280.799,288.242,293.288
770000,280.755,288.24,293.286
770000,280.755,288.24,293.286
770040,280.733,288.239,293.285
770100,280.701,288.238,293.284
770100,280.701,288.238,293.284
770160,280.668,288.236,293.283
770200,280.647,288.235,293.282
770200,280.647,288.235,293.282
770280,280.604,288.234,293.28
770300,280.593,288.233,293.28
770300,280.593,288.233,293.28
770400,280.539,288.231,293.278
770400,280.539,288.231,293.278
770400,280.539,288.231,293.278
770500,280.486,288.229,293.276
770500,280.486,288.229,293.276
770520,280.475,288.228,293.275
770600,280.432,288.227,293.274
770600,280.432,288.227,293.274
770640,280.411,288.226,293.273
770700,280.379,288.224,293.272
770700,280.379,288.224,293.272
770760,280.348,288.223,293.27
770800,280.327,288.222,293.27
770800,280.327,288.222,293.27
770880,280.285,288.221,293.268
770900,280.274,288.22,293.268
770900,280.274,288.22,293.268
771000,280.222,288.218,293.265
771000,280.222,288.218,293.265
771000,280.222,288.218,293.265
771100,280.17,288.216,293.263
771100,280.17,288.216,293.263
771120,280.159,288.216,293.263
771200,280.118,288.214,293.261
771200,280.118,288.214,293.261
771240,280.097,288.213,293.261
771300,280.067,288.212,293.259
771300,280.067,288.212,293.259
771360,280.036,288.211,293.258
771400,280.015,288.21,293.257
771400,280.015,288.21,293.257
771480,279.974,288.209,293.256
771500,279.964,288.208,293.255
771500,279.964,288.208,293.255
771600,279.913,288.206,293.253
771600,279.913,288.206,293.253
771600,279.913,288.206,293.253
771700,279.863,288.204,293.251
771700,279.863,288.204,293.251
771720,279.853,288.204,293.251
771800,279.812,288.203,293.249
771800,279.812,288.203,293.249
771840,279.792,288.202,293.248
771900,279.762,288.201,293.247
771900,279.762,288.201,293.247
771960,279.732,288.2,293.246
772000,279.712,288.199,293.245
772000,279.712,288.199,293.245
772080,279.673,288.197,293.243
772100,279.663,288.197,293.243
772100,279.663,288.197,293.243
772200,279.613,288.195,293.241
772200,279.613,288.195,293.241
772200,279.613,288.195,293.241
772300,279.564,288.193,293.239
772300,279.564,288.193,293.239
772320,279.554,288.193,293.239
772400,279.515,288.192,293.237
772400,279.515,288.192,293.237
772440,279.495,288.191,293.236
772500,279.466,288.19,293.235
772500,279.466,288.19,293.235
772560,279.437,288.189,293.234
772600,279.417,288.188,293.233
772600,279.417,288.188,293.233
772680,279.379,288.187,293.231
772700,279.369,288.187,293.231
772700,279.369,288.187,293.231
772800,279.321,288.185,293.229
772800,279.321,288.185,293.229
772800,279.321,288.185,293.229
772900,279.273,288.183,293.227
772900,279.273,288.183,293.227
772920,279.263,288.183,293.226
773000,279.225,288.182,293.225
773000,279.225,288.182,293.225
773040,279.206,288.181,293.224
773100,279.177,288.18,293.223
773100,279.177,288.18,293.223
773160,279.149,288.179,293.221
773200,279.13,288.178,293.221
773200,279.13,288.178,293.221
773280,279.092,288.177,293.219
773300,279.083,288.177,293.219
773300,279.083,288.177,293.219
773400,279.035,288.175,293.217
773400,279.035,288.175,293.217
773400,279.035,288.175,293.217
773500,278.989,288.174,293.215
773500,278.989,288.174,293.215
773520,278.979,288.174,293.214
773600,278.942,288.172,293.213
773600,278.942,288.172,293.213
773640,278.923,288.172,293.212
773700,278.895,288.171,293.21
773700,278.895,288.171,293.21
773760,278.868,288.17,293.209
773800,278.849,288.169,293.208
773800,278.849,288.169,293.208
773880,278.812,288.168,293.207
773900,278.803,288.168,293.206
773900,278.803,288.168,293.206
774000,278.757,288.167,293.204
774000,278.757,288.167,293.204
774000,278.757,288.167,293.204
774100,278.711,288.165,293.202
774100,278.711,288.165,293.202
774120,278.702,288.165,293.202
774200,278.666,288.164,293.2
774200,278.666,288.164,293.2
774240,278.648,288.163,293.199
774300,278.62,288.162,293.198
774300,278.62,288.162,293.198
774360,278.593,288.162,293.197
774400,278.575,288.161,293.196
774400,278.575,288.161,293.196
774480,278.539,288.16,293.195
774500,278.53,288.16,293.194
774500,278.53,288.16,293.194
774600,278.485,288.158,293.192
774600,278.485,288.158,293.192
774600,278.485,288.158,293.192
774700,278.441,288.157,293.19
774700,278.441,288.157,293.19
774720,278.432,288.157,293.19
774800,278.396,288.156,293.188
774800,278.396,288.156,293.188
774840,278.378,288.155,293.187
774900,278.352,288.155,293.186
774900,278.352,288.155,293.186
774960,278.325,288.154,293.185
775000,278.307,288.153,293.184
775000,278.307,288.153,293.184
775080,278.272,288.153,293.182
775100,278.263,288.152,293.182
775100,278.263,288.152,293.182
775200,278.22,288.151,293.18
775200,278.22,288.151,293.18
775200,278.22,288.151,293.18
775300,278.176,288.15,293.178
775300,278.176,288.15,293.178
775320,278.167,288.15,293.178
775400,278.132,288.149,293.176
775400,278.132,288.149,293.176
775440,278.115,288.148,293.175
775500,278.089,288.148,293.174
775500,278.089,288.148,293.174
775560,278.063,288.147,293.173
775600,278.046,288.147,293.172
775600,278.046,288.147,293.172
775680,278.011,288.146,293.17
775700,278.002,288.145,293.17
775700,278.002,288.145,293.17
775800,277.96,288.144,293.168
775800,277.96,288.144,293.168
775800,277.96,288.144,293.168
775900,277.917,288.143,293.166
775900,277.917,288.143,293.166
775920,277.908,288.143,293.165
776000,277.874,288.142,293.164
776000,277.874,288.142,293.164
776040,277.857,288.142,293.163
776100,277.832,288.141,293.162
776100,277.832,288.141,293.162
776160,277.806,288.141,293.16
776200,277.789,288.14,293.16
776200,277.789,288.14,293.16
776280,277.755,288.14,293.158
776300,277.747,288.139,293.158
776300,277.747,288.139,293.158
776400,277.705,288.138,293.156
776400,277.705,288.138,293.156
776400,277.705,288.138,293.156
776500,277.663,288.137,293.154
776500,277.663,288.137,293.154
776520,277.655,288.137,293.153
776600,277.621,288.137,293.152
776600,277.621,288.137,293.152
776640,277.604,288.136,293.151
776700,277.579,288.136,293.15
776700,277.579,288.136,293.15
776760,277.555,288.135,293.148
776800,277.538,288.135,293.147
776800,277.538,288.135,293.147
776880,277.505,288.134,293.146
776900,277.497,288.134,293.145
776900,277.497,288.134,293.145
777000,277.455,288.133,293.143
777000,277.455,288.133,293.143
777000,277.455,288.133,293.143
777100,277.414,288.132,293.141
777100,277.414,288.132,293.141
777120,277.406,288.132,293.141
777200,277.373,288.131,293.139
777200,277.373,288.131,293.139
777240,277.357,288.131,293.139
777300,277.332,288.13,293.137
777300,277.332,288.13,293.137
777360,277.308,288.13,293.136
777400,277.292,288.13,293.135
777400,277.292,288.13,293.135
777480,277.259,288.129,293.134
777500,277.251,288.129,293.133
777500,277.251,288.129,293.133
777600,277.211,288.128,293.131
777600,277.211,288.128,293.131
777600,277.211,288.128,293.131
777600,277.211,288.128,293.131
777601,277.21,288.128,293.131
777601,277.21,288.128,293.131
777700,277.17,288.127,293.129
777700,277.17,288.127,293.129
777720,277.162,288.127,293.129
777800,277.13,288.127,293.127
777800,277.13,288.127,293.127
777840,277.114,288.126,293.126
777900,277.09,288.126,293.125
777900,277.09,288.126,293.125
777960,277.066,288.126,293.124
778000,277.05,288.125,293.123
778000,277.05,288.125,293.123
778080,277.019,288.125,293.122
778100,277.011,288.125,293.121
778100,277.011,288.125,293.121
778200,276.972,288.124,293.119
778200,276.972,288.124,293.119
778200,276.972,288.124,293.119
778300,276.933,288.123,293.117
778300,276.933,288.123,293.117
778320,276.925,288.123,293.117
778400,276.894,288.123,293.115
778400,276.894,288.123,293.115
778440,276.879,288.122,293.114
778500,276.856,288.122,293.113
778500,276.856,288.122,293.113
778560,276.833,288.122,293.112
778600,276.818,288.121,293.111
778600,276.818,288.121,293.111
778680,276.788,288.121,293.109
778700,276.781,288.121,293.109
778700,276.781,288.121,293.109
778800,276.744,288.12,293.107
778800,276.744,288.12,293.107
778800,276.744,288.12,293.107
778900,276.707,288.12,293.105
778900,276.707,288.12,293.105
778920,276.7,288.12,293.104
779000,276.671,288.119,293.103
779000,276.671,288.119,293.103
779040,276.656,288.119,293.102
779100,276.635,288.119,293.101
779100,276.635,288.119,293.101
779160,276.614,288.118,293.1
779200,276.6,288.118,293.099
779200,276.6,288.118,293.099
779280,276.572,288.118,293.097
779300,276.565,288.118,293.097
779300,276.565,288.118,293.097
779400,276.53,288.117,293.095
779400,276.53,288.117,293.095
779400,276.53,288.117,293.095
779500,276.496,288.117,293.093
779500,276.496,288.117,293.093
779520,276.489,288.116,293.092
779600,276.463,288.116,293.091
779600,276.463,288.116,293.091
779640,276.449,288.116,293.09
779700,276.429,288.116,293.089
779700,276.429,288.116,293.089
779760,276.41,288.115,293.087
779800,276.397,288.115,293.087
779800,276.397,288.115,293.087
779880,276.371,288.115,293.085
779900,276.364,288.115,293.085
779900,276.364,288.115,293.085
780000,276.333,288.114,293.083
780000,276.333,288.114,293.083
780000,276.333,288.114,293.083
780100,276.301,288.114,293.081
780100,276.301,288.114,293.081
780120,276.295,288.114,293.08
780200,276.27,288.114,293.079
780200,276.27,288.114,293.079
780240,276.258,288.113,293.078
780300,276.239,288.113,293.077
780300,276.239,288.113,293.077
780360,276.221,288.113,293.075
780400,276.209,288.113,293.074
780400,276.209,288.113,293.074
780480,276.185,288.113,293.073
780500,276.179,288.112,293.072
780500,276.179,288.112,293.072
780600,276.149,288.112,293.07
780600,276.149,288.112,293.07
780600,276.149,288.112,293.07
780700,276.12,288.112,293.068
780700,276.12,288.112,293.068
780720,276.114,288.112,293.068
780800,276.091,288.112,293.066
780800,276.091,288.112,293.066
780840,276.079,288.111,293.066
780900,276.062,288.111,293.064
780900,276.062,288.111,293.064
780960,276.045,288.111,293.063
781000,276.034,288.111,293.062
781000,276.034,288.111,293.062
781080,276.011,288.111,293.061
781100,276.005,288.111,293.06
781100,276.005,288.111,293.06
781200,275.977,288.11,293.058
781200,275.977,288.11,293.058
781200,275.977,288.11,293.058
781300,275.949,288.11,293.056
781300,275.949,288.11,293.056
781320,275.943,288.11,293.056
781400,275.921,288.11,293.054
781400,275.921,288.11,293.054
781440,275.91,288.11,293.053
781500,275.893,288.11,293.052
781500,275.893,288.11,293.052
781560,275.876,288.11,293.051
781600,275.865,288.109,293.05
781600,275.865,288.109,293.05
781680,275.843,288.109,293.049
781700,275.838,288.109,293.048
781700,275.838,288.109,293.048
781800,275.81,288.109,293.046
781800,275.81,288.109,293.046
781800,275.81,288.109,293.046
781900,275.782,288.109,293.044
781900,275.782,288.109,293.044
781920,275.776,288.109,293.044
782000,275.754,288.109,293.042
782000,275.754,288.109,293.042
782040,275.743,288.109,293.041
782100,275.726,288.109,293.04
782100,275.726,288.109,293.04
782160,275.71,288.109,293.039
782200,275.698,288.108,293.038
782200,275.698,288.108,293.038
782280,275.676,288.108,293.036
782300,275.67,288.108,293.036
782300,275.67,288.108,293.036
782400,275.642,288.108,293.034
782400,275.642,288.108,293.034
782400,275.642,288.108,293.034
782500,275.614,288.108,293.032
782500,275.614,288.108,293.032
782520,275.608,288.108,293.032
782600,275.586,288.108,293.03
782600,275.586,288.108,293.03
782640,275.575,288.108,293.029
782700,275.558,288.108,293.028
782700,275.558,288.108,293.028
782760,275.54,288.108,293.027
782800,275.529,288.108,293.026
782800,275.529,288.108,293.026
782880,275.506,288.108,293.024
782900,275.501,288.108,293.024
782900,275.501,288.108,293.024
783000,275.472,288.108,293.022
783000,275.472,288.108,293.022
783000,275.472,288.108,293.022
783100,275.443,288.108,293.02
783100,275.443,288.108,293.02
783120,275.437,288.108,293.02
783200,275.414,288.108,293.018
783200,275.414,288.108,293.018
783240,275.403,288.108,293.017
783300,275.385,288.108,293.016
783300,275.385,288.108,293.016
783360,275.368,288.108,293.015
783400,275.356,288.108,293.014
783400,275.356,288.108,293.014
783480,275.333,288.108,293.012
783500,275.327,288.108,293.012
783500,275.327,288.108,293.012
783600,275.298,288.108,293.01
783600,275.298,288.108,293.01
783600,275.298,288.108,293.01
783700,275.269,288.108,293.008
783700,275.269,288.108,293.008
783720,275.263,288.108,293.007
783800,275.24,288.108,293.006
783800,275.24,288.108,293.006
783840,275.228,288.108,293.005
783900,275.211,288.108,293.004
783900,275.211,288.108,293.004
783960,275.193,288.108,293.003
784000,275.182,288.108,293.002
784000,275.182,288.108,293.002
784080,275.158,288.108,293
784100,275.153,288.108,293
784100,275.153,288.108,293
784200,275.124,288.108,292.998
784200,275.124,288.108,292.998
784200,275.124,288.108,292.998
784300,275.095,288.108,292.996
784300,275.095,288.108,292.996
784320,275.089,288.108,292.995
784400,275.066,288.108,292.994
784400,275.066,288.108,292.994
784440,275.054,288.108,292.993
784500,275.037,288.108,292.992
784500,275.037,288.108,292.992
784560,275.02,288.108,292.99
784600,275.009,288.108,292.99
784600,275.009,288.108,292.99
784680,274.986,288.108,292.988
784700,274.981,288.108,292.988
784700,274.981,288.108,292.988
784800,274.953,288.109,292.986
784800,274.953,288.109,292.986
784800,274.953,288.109,292.986
784900,274.925,288.109,292.984
784900,274.925,288.109,292.984
784920,274.919,288.109,292.983
785000,274.897,288.109,292.982
785000,274.897,288.109,292.982
785040,274.886,288.109,292.981
785100,274.87,288.109,292.98
785100,274.87,288.109,292.98
785160,274.854,288.109,292.978
785200,274.843,288.109,292.978
785200,274.843,288.109,292.978
785280,274.822,288.109,292.976
785300,274.817,288.109,292.975
785300,274.817,288.109,292.975
785400,274.79,288.109,292.973
785400,274.79,288.109,292.973
785400,274.79,288.109,292.973
785500,274.764,288.11,292.971
785500,274.764,288.11,292.971
785520,274.759,288.11,292.971
785600,274.738,288.11,292.969
785600,274.738,288.11,292.969
785640,274.728,288.11,292.969
785700,274.713,288.11,292.967
785700,274.713,288.11,292.967
785760,274.697,288.11,292.966
785800,274.687,288.11,292.965
785800,274.687,288.11,292.965
785880,274.667,288.11,292.964
785900,274.662,288.11,292.963
785900,274.662,288.11,292.963
786000,274.637,288.111,292.961
786000,274.637,288.111,292.961
786000,274.637,288.111,292.961
786100,274.613,288.111,292.959
786100,274.613,288.111,292.959
786120,274.608,288.111,292.959
786200,274.588,288.111,292.957
786200,274.588,288.111,292.957
786240,274.578,288.111,292.957
786300,274.564,288.111,292.955
786300,274.564,288.111,292.955
786360,274.55,288.112,292.954
786400,274.54,288.112,292.953
786400,274.54,288.112,292.953
786480,274.521,288.112,292.952
786500,274.516,288.112,292.951
786500,274.516,288.112,292.951
786600,274.493,288.112,292.949
786600,274.493,288.112,292.949
786600,274.493,288.112,292.949
786700,274.47,288.113,292.947
786700,274.47,288.113,292.947
786720,274.465,288.113,292.947
786800,274.447,288.113,292.945
786800,274.447,288.113,292.945
786840,274.438,288.113,292.944
786900,274.424,288.113,292.943
786900,274.424,288.113,292.943
786960,274.411,288.113,292.942
787000,274.402,288.113,292.941
787000,274.402,288.113,292.941
787080,274.384,288.114,292.94
787100,274.379,288.114,292.939
787100,274.379,288.114,292.939
787200,274.357,288.114,292.937
787200,274.357,288.114,292.937
787200,274.357,288.114,292.937
787300,274.335,288.114,292.935
787300,274.335,288.114,292.935
787320,274.331,288.115,292.935
787400,274.314,288.115,292.933
787400,274.314,288.115,292.933
787440,274.305,288.115,292.932
787500,274.292,288.115,292.931
787500,274.292,288.115,292.931
787560,274.28,288.115,292.93
787600,274.271,288.115,292.929
787600,274.271,288.115,292.929
787680,274.254,288.116,292.928
787700,274.25,288.116,292.927
787700,274.25,288.116,292.927
